序号,全局序号,消融模型,去除模块,情景类别,题型,来源标签,模块标签,模块标签说明,难度,问题,参考答案,模型回答,是否正确,部分准确率,耗时毫秒,回答路径,上下文精确率,证据召回率,幻觉标记,多跳路径覆盖率,上下文条数,缺失文本项,缺失数值项,命中数值,无证据编号,无证据数值,标准文本项,标准数值项,预期字段,原始行号,错误信息
76,76,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池箱体进水”的RPN是多少？,RPN=126.0,126,正确,1.0,422.19,语义RAG,0.3333,1.0,0,,3,,,126.0,,,,126.0,RPN,3,
77,77,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池箱体进水”对应的建议措施是什么？,现场做防水处理,现场做防水处理,正确,1.0,471.16,语义RAG,0.3333,1.0,0,,3,,,,,,现场做防水处理,,RecommendedAction,3,
78,78,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池组箱体”里，失效模式“电池箱体进水”这个问题，原因讲白一点是什么？,电池箱体密封不严,电池箱体密封不严,正确,1.0,823.74,语义RAG,1.0,1.0,0,,3,,,,,,电池箱体密封不严,,,3,
79,79,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池组箱体”里，失效模式“电池箱体进水”最后会带来什么后果？,电池短路、电子器件失效或损坏、箱体生锈,电池短路、电子器件失效或损坏、箱体生锈,正确,1.0,862.9,语义RAG,0.6667,1.0,0,,3,,,,,,电池短路、电子器件失效或损坏、箱体生锈,,,3,
80,80,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池组箱体”里，失效模式“电池箱体进水”一般怎么处理？,现场做防水处理,现场做防水处理。,正确,1.0,731.03,语义RAG,1.0,1.0,0,,3,,,,,,现场做防水处理,,,3,
81,81,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池组箱体”里，失效模式“电池箱体进水”的风险最后会体现成什么？,电池短路、电子器件失效或损坏、箱体生锈,电池短路、电子器件失效或损坏、箱体生锈,正确,1.0,757.27,语义RAG,0.6667,1.0,0,,3,,,,,,电池短路、电子器件失效或损坏、箱体生锈,,,3,
82,82,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP004”对应的原因是否就是“电池箱体密封不严”？,是,是的，FMEA编号“LFP004”对应的原因就是“电池箱体密封不严”。,正确,1.0,959.83,语义RAG,0.3333,0.3333,0,,3,,,,,,,,是/否判断,3,
83,83,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP004”对应的后果是否就是“电池短路、电子器件失效或损坏、箱体生锈”？,是,是的，FMEA编号“LFP004”对应的后果就是“电池短路、电子器件失效或损坏、箱体生锈”。,正确,1.0,685.66,语义RAG,0.6667,0.6667,0,,3,,,,,,,,是/否判断,3,
84,84,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“电池箱体进水”是不是出现在项目/功能“电池组箱体”里？,是,是的，失效模式“电池箱体进水”出现在项目/功能“电池组箱体”里。,正确,1.0,910.65,语义RAG,0.6667,0.6667,0,,3,,,,,,,,是/否判断,3,
85,85,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池箱体进水”对应的FMEA编号是什么？,LFP004,LFP004,正确,1.0,440.12,语义RAG,0.3333,1.0,0,,3,,,4.0,,,LFP004,,FmeaID,3,
86,86,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“电池组箱体”里，失效模式“电池箱体进水”的后果是什么？,电池短路、电子器件失效或损坏、箱体生锈,电池短路、电子器件失效或损坏、箱体生锈,正确,1.0,837.91,语义RAG,1.0,1.0,0,,3,,,,,,电池短路、电子器件失效或损坏、箱体生锈,,,3,
87,87,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP005”这条的潜在失效原因/机理是什么？,电池箱体密封不严,绝缘注塑件不阻燃,错误,0.0,784.46,语义RAG,0.3333,1.0,0,,3,电池箱体密封不严,,,,,电池箱体密封不严,,,4,
88,88,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP005”这条的潜在失效后果是什么？,电子器件失效或损坏、影响电池组散热,不知道。,错误,0.0,463.38,语义RAG,0.0,0.0,0,,3,电子器件失效或损坏、影响电池组散热,,,,,电子器件失效或损坏、影响电池组散热,,,4,
89,89,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP005”这条的RPN是多少？,RPN=84.0,不知道。,错误,0.0,289.58,语义RAG,0.0,1.0,0,,3,,84.0,,,,,84.0,RPN,4,
90,90,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP005”这条的S是多少？,S=7.0,不知道。,错误,0.0,248.04,语义RAG,0.0,1.0,0,,3,,7.0,,,,,7.0,S,4,
91,91,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP005”这条的O是多少？,O=2.0,不知道。,错误,0.0,294.09,语义RAG,0.0,1.0,0,,3,,2.0,,,,,2.0,O,4,
92,92,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP005”这条的D是多少？,D=6.0,不知道。,错误,0.0,258.61,语义RAG,0.0,0.0,0,,3,,6.0,,,,,6.0,D,4,
93,93,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP005”这条的建议措施是什么？,现场做防尘处理,不知道。,错误,0.0,283.1,语义RAG,0.0,0.0,0,,3,现场做防尘处理,,,,,现场做防尘处理,,RecommendedAction,4,
94,94,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池箱体进灰尘”对应的潜在失效原因/机理是什么？,电池箱体密封不严,原因=电池箱体密封不严,正确,1.0,804.14,语义RAG,0.3333,1.0,0,,3,,,,,,电池箱体密封不严,,,4,
95,95,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池箱体进灰尘”对应的潜在失效后果是什么？,电子器件失效或损坏、影响电池组散热,你提到的失效模式“电池箱体进灰尘”在提供的上下文中并没有出现，因此根据现有信息无法得知其对应的潜在失效后果。,错误,0.0,651.84,语义RAG,0.0,0.0,0,,3,电子器件失效或损坏、影响电池组散热,,,,,电子器件失效或损坏、影响电池组散热,,,4,
96,96,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池箱体进灰尘”的RPN是多少？,RPN=84.0,不知道。,错误,0.0,285.39,语义RAG,0.0,1.0,0,,3,,84.0,,,,,84.0,RPN,4,
97,97,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池箱体进灰尘”对应的建议措施是什么？,现场做防尘处理,你询问的失效模式“电池箱体进灰尘”在提供的上下文中并没有出现，因此根据现有信息无法给出对应的建议措施。,错误,0.0,499.37,语义RAG,0.0,0.0,0,,3,现场做防尘处理,,,,,现场做防尘处理,,RecommendedAction,4,
98,98,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池组箱体”里，失效模式“电池箱体进灰尘”这个问题，原因讲白一点是什么？,电池箱体密封不严,电池箱体密封不严。,正确,1.0,822.21,语义RAG,0.3333,1.0,0,,3,,,,,,电池箱体密封不严,,,4,
99,99,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池组箱体”里，失效模式“电池箱体进灰尘”最后会带来什么后果？,电子器件失效或损坏、影响电池组散热,电子器件失效或损坏、影响电池组散热。,正确,1.0,527.46,语义RAG,0.3333,1.0,0,,3,,,,,,电子器件失效或损坏、影响电池组散热,,,4,
100,100,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池组箱体”里，失效模式“电池箱体进灰尘”一般怎么处理？,现场做防尘处理,建议措施: 现场做防尘处理.,正确,1.0,545.29,语义RAG,0.3333,1.0,0,,3,,,,,,现场做防尘处理,,,4,
101,101,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池组箱体”里，失效模式“电池箱体进灰尘”的风险最后会体现成什么？,电子器件失效或损坏、影响电池组散热,后果 / FailureEffect: 电子器件失效或损坏、影响电池组散热。,正确,1.0,597.51,语义RAG,0.3333,1.0,0,,3,,,,,,电子器件失效或损坏、影响电池组散热,,,4,
102,102,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP005”对应的原因是否就是“电池箱体密封不严”？,是,是的，失效原因 / FailureCause 为 “电池箱体密封不严”。,正确,1.0,585.93,语义RAG,0.3333,0.3333,0,,3,,,,,,,,是/否判断,4,
103,103,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP005”对应的后果是否就是“电子器件失效或损坏、影响电池组散热”？,是,是的，FMEA编号“LFP005”对应的后果就是“电子器件失效或损坏、影响电池组散热”。,正确,1.0,649.22,语义RAG,0.6667,0.6667,0,,3,,,,,,,,是/否判断,4,
104,104,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“电池箱体进灰尘”是不是出现在项目/功能“电池组箱体”里？,是,是的，失效模式“电池箱体进灰尘”出现在项目/功能“电池组箱体”里。,正确,1.0,624.81,语义RAG,0.3333,0.3333,0,,3,,,,,,,,是/否判断,4,
105,105,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池箱体进灰尘”对应的FMEA编号是什么？,LFP005,不知道。,错误,0.0,415.6,语义RAG,0.0,0.0,0,,3,LFP005,,,,,LFP005,,FmeaID,4,
106,106,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“电池组箱体”里，失效模式“电池箱体进灰尘”的后果是什么？,电子器件失效或损坏、影响电池组散热,电子器件失效或损坏、影响电池组散热。,正确,1.0,858.19,语义RAG,0.3333,1.0,0,,3,,,,,,电子器件失效或损坏、影响电池组散热,,,4,
107,107,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP006”这条的潜在失效原因/机理是什么？,电池组间隙大电池受到挤压碰撞震动,潜在失效原因/机理: 电池组间隙大电池受到挤压碰撞震动。,正确,1.0,564.88,语义RAG,0.3333,1.0,0,,3,,,,,,电池组间隙大电池受到挤压碰撞震动,,,5,
108,108,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP006”这条的潜在失效后果是什么？,安全事故,不知道。,错误,0.0,419.87,语义RAG,0.0,1.0,0,,3,安全事故,,,,,安全事故,,,5,
109,109,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP006”这条的RPN是多少？,RPN=108.0,不知道。,错误,0.0,274.13,语义RAG,0.0,0.0,0,,3,,108.0,,,,,108.0,RPN,5,
110,110,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP006”这条的S是多少？,S=9.0,不知道。,错误,0.0,291.73,语义RAG,0.0,1.0,0,,3,,9.0,,,,,9.0,S,5,
111,111,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP006”这条的O是多少？,O=2.0,不知道。,错误,0.0,295.42,语义RAG,0.0,1.0,0,,3,,2.0,,,,,2.0,O,5,
112,112,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP006”这条的D是多少？,D=6.0,不知道。,错误,0.0,292.09,语义RAG,0.0,0.0,0,,3,,6.0,,,,,6.0,D,5,
113,113,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP006”这条的建议措施是什么？,现场做防震处理,不知道。,错误,0.0,296.29,语义RAG,0.0,0.0,0,,3,现场做防震处理,,,,,现场做防震处理,,RecommendedAction,5,
114,114,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池组漏液”对应的潜在失效原因/机理是什么？,电池组间隙大电池受到挤压碰撞震动,失效模式“电池组漏液”的潜在失效原因/机理是：外力损伤；碰撞、安装不规范造成密封结构破坏；制造原因：焊接缺陷、封合胶量不足造成密封性能不好。,错误,0.0,1141.01,语义RAG,0.3333,1.0,0,,3,电池组间隙大电池受到挤压碰撞震动,,,,,电池组间隙大电池受到挤压碰撞震动,,,5,
115,115,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池组漏液”对应的潜在失效后果是什么？,安全事故,你提到的失效模式“电池组漏液”在提供的上下文中并没有出现，因此根据现有信息无法得知其对应的潜在失效后果。,错误,0.0,648.57,语义RAG,0.0,1.0,0,,3,安全事故,,,,,安全事故,,,5,
116,116,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池组漏液”的RPN是多少？,RPN=108.0,不知道。,错误,0.0,300.15,语义RAG,0.0,0.0,0,,3,,108.0,,,,,108.0,RPN,5,
117,117,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池组漏液”对应的建议措施是什么？,现场做防震处理,你询问的失效模式“电池组漏液”在提供的上下文中并没有出现，因此我无法找到对应的建议措施。根据你的要求，我会明确回答不知道。 实际上，根据给出的内容，“电池组漏液”的失效模式并未被提及，所以没有相应的建议措施可以提供。,错误,0.0,762.1,语义RAG,0.0,0.0,0,,3,现场做防震处理,,,,,现场做防震处理,,RecommendedAction,5,
118,118,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池组箱体”里，失效模式“电池组漏液”这个问题，原因讲白一点是什么？,电池组间隙大电池受到挤压碰撞震动,外力损伤；碰撞、安装不规范造成密封结构破坏；制造原因：焊接缺陷、封合胶量不足造成密封性能不好。,错误,0.0,993.96,语义RAG,0.3333,1.0,0,,3,电池组间隙大电池受到挤压碰撞震动,,,,,电池组间隙大电池受到挤压碰撞震动,,,5,
119,119,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池组箱体”里，失效模式“电池组漏液”最后会带来什么后果？,安全事故,安全事故,正确,1.0,734.4,语义RAG,0.3333,1.0,0,,3,,,,,,安全事故,,,5,
120,120,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池组箱体”里，失效模式“电池组漏液”一般怎么处理？,现场做防震处理,建议措施=更换电池.,错误,0.0,815.24,语义RAG,0.3333,1.0,0,,3,现场做防震处理,,,,,现场做防震处理,,,5,
121,121,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“电池组箱体”里，失效模式“电池组漏液”的风险最后会体现成什么？,安全事故,后果 / FailureEffect: 安全事故,正确,1.0,488.51,语义RAG,0.3333,1.0,0,,3,,,,,,安全事故,,,5,
